"tourney_date","match_num","surface","player1_name","player2_name","match_outcome","player1_hand","player2_hand","rank_diff","elo_diff","ht_diff","age_diff","set1_diff","set2_diff","set3_diff","set1_outcome","set2_outcome","set3_outcome"
20150427,21,"Clay","Nick Kyrgios","Robin Haase","WW","R","R",-55,72.5146208145002,2,-8,3,2,0,"1","1","0"
20150427,22,"Clay","Gilles Muller","Pablo Carreno Busta","LL","L","R",-19,168.421805960797,5,8.2,-4,-2,0,"0","0","0"
20150427,23,"Clay","Richard Gasquet","Nicolas Almagro","WW","R","R",-146,42.3601963717904,0,-0.800000000000001,5,1,0,"1","1","0"
20150427,24,"Clay","Guillermo Garcia Lopez","Borna Coric","WW","R","R",-24,88.8692142197099,0,13.4,3,1,0,"1","1","0"
20150427,25,"Clay","Nick Kyrgios","Pablo Carreno Busta","LWW","R","R",-18,121.038581902303,5,-3.7,-2,1,3,"0","1","1"
20150427,26,"Clay","Richard Gasquet","Guillermo Garcia Lopez","LWW","R","R",-3,126.128701732769,-5,-3,-3,4,1,"0","1","1"
20150427,27,"Clay","Richard Gasquet","Nick Kyrgios","WW","R","R",-18,186.297390784421,-10,8.8,3,4,0,"1","1","0"
20150427,1,"Clay","Jarkko Nieminen","Marsel Ilhan","WW","L","R",-9,143.703173329813,-6,5.9,3,2,0,"1","1","0"
20150427,2,"Clay","Daniel Gimeno Traver","Cem Ilkel","WW","R","R",-360,57.3548712024872,0,10.1,5,2,0,"1","1","0"
20150427,3,"Clay","Mikhail Kukushkin","Aleksandr Nedovyesov","WW","R","R",-65,132.452445251583,-5,-0.800000000000001,3,2,0,"1","1","0"
20150427,4,"Clay","Damir Dzumhur","Andrey Rublev","LL","R","R",-206,0.905038761820379,-13,5.4,-3,-3,0,"0","0","0"
20150427,6,"Clay","Diego Schwartzman","Blaz Kavcic","WW","R","R",-14,-57.1003496864123,-18,-5.5,4,5,0,"1","1","0"
20150427,7,"Clay","Mikhail Youzhny","Thomaz Bellucci","LL","R","L",-16,33.5525049087603,-5,5.5,-1,-3,0,"0","0","0"
20150427,8,"Clay","Denis Istomin","Benoit Paire","WW","R","R",-7,31.3643314123888,-11,2.7,3,2,0,"1","1","0"
20150427,9,"Clay","Andrey Kuznetsov","Teymuraz Gabashvili","LL","R","R",-6,-3.51489200307242,-2,-5.8,-1,-2,0,"0","0","0"
20150427,10,"Clay","Andreas Haider Maurer","Ivan Dodig","LL","R","R",-60,-41.7637848274758,7,-2.3,-2,-3,0,"0","0","0"
20150427,11,"Clay","Dusan Lajovic","Thanasi Kokkinakis","WW","R","R",-24,-19.5763284934799,-10,5.8,2,2,0,"1","1","0"
20150427,12,"Clay","Andrey Golubev","Nikoloz Basilashvili","WW","R","R",-17,-39.2337102605745,-5,4.6,5,3,0,"1","1","0"
20150427,13,"Clay","Roger Federer","Jarkko Nieminen","WW","R","L",-69,522.780045277199,0,0,4,2,0,"1","1","0"
20150427,14,"Clay","Mikhail Kukushkin","Daniel Gimeno Traver","LL","R","R",-6,23.0058917166148,-2,-2.4,-3,-3,0,"0","0","0"
20150427,15,"Clay","Santiago Giraldo","Andrey Rublev","WLW","R","R",-242,78.8967804107006,0,9.9,2,-5,3,"1","0","1"
20150427,16,"Clay","Diego Schwartzman","Jurgen Melzer","WW","R","L",-20,-118.532725624281,-13,-11.3,6,4,0,"1","1","0"
20150427,17,"Clay","Denis Istomin","Thomaz Bellucci","LL","R","L",-8,-1.70231205884943,-3,1.3,-1,-3,0,"0","0","0"
20150427,18,"Clay","Pablo Cuevas","Teymuraz Gabashvili","LWW","R","R",-77,141.545785518405,-5,-0.599999999999998,-2,2,2,"0","1","1"
20150427,19,"Clay","Dusan Lajovic","Ivan Dodig","WLL","R","R",-28,-91.5504958163833,0,-5.5,2,-1,-2,"1","0","0"
20150427,20,"Clay","Grigor Dimitrov","Andrey Golubev","WW","R","R",-106,375.986674488142,11,-3.8,3,4,0,"1","1","0"
20150427,21,"Clay","Roger Federer","Daniel Gimeno Traver","WLW","R","R",-60,530.399216899673,0,4,1,-1,3,"1","0","1"
20150427,22,"Clay","Santiago Giraldo","Diego Schwartzman","WLL","R","R",-13,125.642545011126,18,4.8,6,-4,-4,"1","0","0"
20150427,23,"Clay","Pablo Cuevas","Thomaz Bellucci","WW","R","L",-51,62.6482237571379,-8,2,2,3,0,"1","1","0"
20150427,24,"Clay","Grigor Dimitrov","Ivan Dodig","WW","R","R",-96,234.223548774115,8,-6.4,2,3,0,"1","1","0"
20150427,25,"Clay","Roger Federer","Diego Schwartzman","LWW","R","R",-61,613.244609850701,15,11.1,-4,4,2,"0","1","1"
20150427,26,"Clay","Grigor Dimitrov","Pablo Cuevas","LL","R","R",-12,165.451827636405,11,-5.4,-4,-2,0,"0","0","0"
20150427,27,"Clay","Roger Federer","Pablo Cuevas","WW","R","R",-21,414.279065463222,5,4.4,3,1,0,"1","1","0"
20150427,1,"Clay","Jan Lennard Struff","Mischa Zverev","LWL","R","L",-581,50.5029411782346,3,-2.6,-1,3,-2,"0","1","0"
20150427,2,"Clay","Sergiy Stakhovsky","Mikhail Ledovskikh","WW","R","R",-364,159.270592038699,5,0.600000000000001,6,6,0,"1","1","0"
20150427,3,"Clay","Lukas Rosol","Florian Mayer","WW","R","R",-564,-85.0762794567684,3,-1.8,4,4,0,"1","1","0"
20150427,4,"Clay","Farrukh Dustov","Radek Stepanek","LL","R","R",-12,-196.476511484328,11,-7.5,-5,-3,0,"0","0","0"
20150427,5,"Clay","Viktor Troicki","Victor Estrella","LL","R","R",-18,109.768557235466,20,-5.5,-1,-2,0,"0","0","0"
20150427,6,"Clay","Bernard Tomic","Janko Tipsarevic","WLL","R","R",-608,70.2590991455859,16,-8.3,2,-5,-1,"1","0","0"
20150427,7,"Clay","Philipp Kohlschreiber","Jiri Vesely","WW","R","L",-9,125.720398227362,-20,9.8,5,4,0,"1","1","0"
20150427,8,"Clay","Benjamin Becker","Alexander Zverev","WLL","R","R",-76,85.2794078798358,-20,15.8,2,-5,-4,"1","0","0"
20150427,9,"Clay","Simone Bolelli","Dustin Brown","WW","R","R",-50,112.371640753619,-13,-0.800000000000001,5,1,0,"1","1","0"
20150427,10,"Clay","Fabio Fognini","Bastian Trinker","WW","R","R",-342,168.535226250196,-13,3,4,1,0,"1","1","0"
20150427,11,"Clay","Dominic Thiem","Vasek Pospisil","LWW","R","R",-17,-52.7162025795744,-8,-3.2,-2,2,1,"0","1","1"
20150427,12,"Clay","Pablo Andujar","Joao Souza","WW","R","R",-36,130.432742756884,-13,2.3,2,2,0,"1","1","0"
20150427,13,"Clay","Andy Murray","Mischa Zverev","WW","R","L",-650,546.868945001973,1,0.299999999999997,4,4,0,"1","1","0"
20150427,14,"Clay","Lukas Rosol","Sergiy Stakhovsky","WW","R","R",-12,-13.6799607702449,0,0.399999999999999,2,4,0,"1","1","0"
20150427,15,"Clay","Roberto Bautista Agut","Radek Stepanek","WW","R","R",-104,79.2390711576475,-2,-9.4,6,3,0,"1","1","0"
20150427,16,"Clay","Victor Estrella","Janko Tipsarevic","WLW","R","R",-584,-65.2844321631383,-7,3.9,2,-1,2,"1","0","1"
20150427,17,"Clay","Philipp Kohlschreiber","Alexander Zverev","WW","R","R",-93,187.281846245302,-20,13.5,4,2,0,"1","1","0"
20150427,18,"Clay","David Goffin","Simone Bolelli","WLW","R","R",-31,36.4520614866219,-3,-5.2,1,-1,5,"1","0","1"
20150427,19,"Clay","Fabio Fognini","Dominic Thiem","LL","R","R",-15,71.9035019219889,-7,6.3,-3,-6,0,"0","0","0"
20150427,21,"Clay","Andy Murray","Lukas Rosol","LWW","R","R",-38,402.410865042802,-2,-1.8,-2,3,4,"0","1","1"
20150427,22,"Clay","Roberto Bautista Agut","Victor Estrella","LWW","R","R",-35,142.796678563985,10,-7.7,-2,6,6,"0","1","1"
20150427,23,"Clay","David Goffin","Philipp Kohlschreiber","WLL","R","R",-5,-20.6968745710078,2,-7.2,4,-3,-2,"1","0","0"
20150427,24,"Clay","Dominic Thiem","Gerald Melzer","LWL","R","L",-142,157.744734162699,-3,-3.1,-1,3,-3,"0","1","0"
20150427,25,"Clay","Andy Murray","Roberto Bautista Agut","WW","R","R",-13,255.623623226795,8,0.899999999999999,2,2,0,"1","1","0"
20150427,26,"Clay","Philipp Kohlschreiber","Gerald Melzer","LWW","R","L",-160,234.232650352084,-10,6.8,-4,5,2,"0","1","1"
20150427,27,"Clay","Andy Murray","Philipp Kohlschreiber","WLW","R","R",-23,303.92916131456,13,-3.6,1,-2,1,"1","0","1"
20150503,1,"Clay","Nick Kyrgios","Daniel Gimeno Traver","WW","R","R",-31,46.7882670418135,8,-9.7,4,3,0,"1","1","0"
20150503,2,"Clay","Jeremy Chardy","Thomaz Bellucci","LL","R","L",-45,44.4598402078482,0,0.899999999999999,-2,-2,0,"0","0","0"
20150503,3,"Clay","John Isner","Adrian Mannarino","WW","R","L",-11,195.326598170457,28,3.2,1,2,0,"1","1","0"
20150503,4,"Clay","Jo-Wilfried Tsonga","Lukas Rosol","WW","R","R",-28,230.044146298127,-5,0.300000000000001,2,3,0,"1","1","0"
20150503,5,"Clay","Jack Sock","Pablo Andujar","WW","R","R",-6,99.9571988958835,11,-6.6,2,2,0,"1","1","0"
20150503,6,"Clay","Richard Gasquet","Ivo Karlovic","WW","R","R",-2,150.682547771411,-25,-7.3,3,2,0,"1","1","0"
20150503,7,"Clay","Steve Johnson","Alejandro Gonzalez","LWW","R","R",-51,148.25598803988,-2,-0.899999999999999,-2,3,1,"0","1","1"
20150503,8,"Clay","Bernard Tomic","Luca Vanni","WLL","R","R",-91,203.235250854267,-2,-7.4,3,-2,-1,"1","0","0"
20150503,9,"Clay","Kevin Anderson","Simone Bolelli","LL","R","R",-46,122.57069531356,20,-0.600000000000001,-2,-3,0,"0","0","0"
20150503,10,"Clay","Grigor Dimitrov","Donald Young","WW","R","L",-40,234.096265715111,8,-1.8,2,3,0,"1","1","0"
20150503,11,"Clay","Fabio Fognini","Santiago Giraldo","WW","R","R",-18,68.8458027292609,-10,0.5,4,3,0,"1","1","0"
20150503,12,"Clay","Jerzy Janowicz","Joao Sousa","LL","R","R",-9,116.465403862383,18,-1.6,-2,-2,0,"0","0","0"
20150503,13,"Clay","Pablo Cuevas","Albert Ramos","WLL","R","L",-43,150.389705206597,-8,2.1,3,-3,-2,"1","0","0"
20150503,14,"Clay","Guillermo Garcia Lopez","Fernando Verdasco","WLL","R","L",-10,-9.62061711558954,0,0.5,2,-4,-3,"1","0","0"
20150503,15,"Clay","Marin Cilic","Jiri Vesely","WW","R","L",-26,296.526188727269,0,4.7,2,5,0,"1","1","0"
20150503,16,"Clay","Roberto Bautista Agut","Marius Copil","WW","R","R",-161,236.754541923603,-8,2.5,2,3,0,"1","1","0"
20150503,17,"Clay","Sam Querrey","Thanasi Kokkinakis","WLW","R","R",-64,174.507563582784,5,8.5,2,-1,3,"1","0","1"
20150503,18,"Clay","Ernests Gulbis","David Goffin","WLL","R","R",-1,-30.0671075483694,10,2.2,3,-5,-2,"1","0","0"
20150503,19,"Clay","Juan Monaco","Nicolas Almagro","WW","R","R",-125,-50.8304329607035,2,1.3,3,4,0,"1","1","0"
20150503,20,"Clay","Leonardo Mayer","Gilles Muller","WW","R","L",-21,-41.4394624201668,-5,-4,3,3,0,"1","1","0"
20150503,21,"Clay","Feliciano Lopez","Benjamin Becker","WLW","L","R",-33,144.138380195442,10,-0.199999999999996,2,-3,2,"1","0","1"
20150503,22,"Clay","Gael Monfils","Viktor Troicki","WW","R","R",-18,172.034080828465,0,-0.599999999999998,4,6,0,"1","1","0"
20150503,24,"Clay","Philipp Kohlschreiber","Alejandro Falla","WW","R","L",-94,179.73404294989,-7,0.100000000000001,5,2,0,"1","1","0"
20150503,25,"Clay","Roger Federer","Nick Kyrgios","WLL","R","R",-33,479.008839074732,-8,13.7,1,-1,-1,"1","0","0"
20150503,26,"Clay","John Isner","Thomaz Bellucci","WLW","R","L",-59,179.444255800179,20,2.7,1,-1,5,"1","0","1"
20150503,27,"Clay","Jo-Wilfried Tsonga","Jack Sock","WLW","R","R",-23,112.402327123418,-3,7.4,3,-5,1,"1","0","1"
20150503,28,"Clay","Tomas Berdych","Richard Gasquet","WW","R","R",-16,120.710029532597,13,0.800000000000001,1,2,0,"1","1","0"
20150503,29,"Clay","Rafael Nadal","Steve Johnson","WW","L","R",-50,400.725950610643,-3,3.6,2,3,0,"1","1","0"
20150503,30,"Clay","Simone Bolelli","Luca Vanni","LWW","R","R",-54,117.411184281484,-15,-0.399999999999999,-2,3,4,"0","1","1"
20150503,31,"Clay","Grigor Dimitrov","Fabio Fognini","LWW","R","R",-20,164.648655151498,13,-4,-3,4,2,"0","1","1"
20150503,32,"Clay","Stan Wawrinka","Joao Sousa","WW","R","R",-47,312.144264188018,-2,4,1,2,0,"1","1","0"
20150503,33,"Clay","David Ferrer","Albert Ramos","WW","R","L",-57,363.026932304472,-13,5.8,2,6,0,"1","1","0"
20150503,34,"Clay","Marin Cilic","Fernando Verdasco","WLL","R","L",-28,157.404912188274,10,-4.9,1,-1,-3,"1","0","0"
20150503,35,"Clay","Roberto Bautista Agut","Sam Querrey","WW","R","R",-23,67.955478462226,-15,-0.5,2,2,0,"1","1","0"
20150503,36,"Clay","Kei Nishikori","David Goffin","WLW","R","R",-16,288.298755924218,-2,0.900000000000002,4,-2,2,"1","0","1"
20150503,37,"Clay","Milos Raonic","Juan Monaco","WW","R","R",-28,196.198039168256,11,-6.7,3,2,0,"1","1","0"
20150503,38,"Clay","Feliciano Lopez","Leonardo Mayer","LL","L","R",-15,104.978921954444,0,5.7,-1,-1,0,"0","0","0"
20150503,39,"Clay","Gael Monfils","Marcel Granollers","LWL","R","R",-47,277.61553363084,2,-0.399999999999999,-1,1,-2,"0","1","0"
20150503,40,"Clay","Andy Murray","Philipp Kohlschreiber","WLW","R","R",-21,304.60954477837,13,-3.6,2,-3,6,"1","0","1"
20150503,41,"Clay","John Isner","Nick Kyrgios","WLW","R","R",-17,146.691032218297,15,10,3,-1,2,"1","0","1"
20150503,42,"Clay","Tomas Berdych","Jo-Wilfried Tsonga","WW","R","R",-7,107.702257225312,8,-0.399999999999999,2,4,0,"1","1","0"
20150503,43,"Clay","Rafael Nadal","Simone Bolelli","WW","L","R",-59,381.279745604234,2,-0.600000000000001,4,4,0,"1","1","0"
20150503,44,"Clay","Stan Wawrinka","Grigor Dimitrov","LWL","R","R",-2,32.6182654429094,-8,6.1,-1,3,-3,"0","1","0"
20150503,45,"Clay","David Ferrer","Fernando Verdasco","LWW","R","L",-30,213.120853171099,-13,1.6,-2,3,2,"0","1","1"
20150503,46,"Clay","Kei Nishikori","Roberto Bautista Agut","WW","R","R",-11,204.021185131553,-5,-1.7,3,3,0,"1","1","0"
20150503,47,"Clay","Milos Raonic","Leonardo Mayer","WW","R","R",-21,287.135963941215,8,-3.6,2,3,0,"1","1","0"
20150503,48,"Clay","Andy Murray","Marcel Granollers","WW","R","R",-59,425.910362383737,0,-1.1,4,6,0,"1","1","0"
20150503,49,"Clay","Tomas Berdych","John Isner","LWW","R","R",-11,156.604733410986,-12,-0.399999999999999,-3,1,1,"0","1","1"
20150503,50,"Clay","Rafael Nadal","Grigor Dimitrov","WW","L","R",-7,172.655066795525,-6,5,3,2,0,"1","1","0"
20150503,51,"Clay","Kei Nishikori","David Ferrer","WW","R","R",-3,45.0198408338515,3,-7.7,2,4,0,"1","1","0"
20150503,52,"Clay","Andy Murray","Milos Raonic","WW","R","R",-3,108.333401793274,-5,3.6,2,2,0,"1","1","0"
20150503,53,"Clay","Rafael Nadal","Tomas Berdych","WW","L","R",-3,64.4474198360633,-11,-0.700000000000003,1,5,0,"1","1","0"
20150503,54,"Clay","Andy Murray","Kei Nishikori","WW","R","R",-2,47.9741379691684,13,2.6,3,2,0,"1","1","0"
20150503,55,"Clay","Andy Murray","Rafael Nadal","WW","R","L",-1,-1.36235194330152,6,-1,3,4,0,"1","1","0"
20150510,1,"Clay","Luca Vanni","Nicolas Almagro","LL","R","R",-74,-226.075959797563,15,0.199999999999999,-2,-3,0,"0","0","0"
20150510,2,"Clay","Diego Schwartzman","Thomaz Bellucci","LL","R","L",-6,-112.61424960156,-18,-4.6,-2,-1,0,"0","0","0"
20150510,3,"Clay","Roberto Bautista Agut","Marcel Granollers","WW","R","R",-35,165.913127217548,-8,-2,5,3,0,"1","1","0"
20150510,4,"Clay","Feliciano Lopez","Nick Kyrgios","WW","L","R",-17,57.1683833133991,-5,13.6,2,1,0,"1","1","0"
20150510,5,"Clay","Bernard Tomic","Viktor Troicki","LWL","R","R",-7,18.0558198043568,3,-6.7,-1,1,-1,"0","1","0"
20150510,6,"Clay","Ernests Gulbis","Jiri Vesely","LWL","R","L",-18,77.6263733502503,-8,4.8,-1,4,-3,"0","1","0"
20150510,7,"Clay","Jeremy Chardy","Lukas Rosol","WW","R","R",-4,34.6229203078424,-5,-1.5,1,2,0,"1","1","0"
20150510,8,"Clay","David Goffin","Andrea Arnaboldi","LWW","R","L",-192,180.412598529404,0,-2.9,-2,4,5,"0","1","1"
20150510,9,"Clay","Jo-Wilfried Tsonga","Sam Querrey","WW","R","R",-23,159.428839376056,-10,2.5,1,6,0,"1","1","0"
20150510,10,"Clay","Marin Cilic","Guillermo Garcia Lopez","LL","R","R",-18,172.227853176494,10,-5.3,-2,-3,0,"0","0","0"
20150510,11,"Clay","Martin Klizan","Alexandr Dolgopolov","LL","L","R",-48,-0.501233825101508,11,-0.699999999999999,-2,-5,0,"0","0","0"
20150510,12,"Clay","Richard Gasquet","Thomas Fabbiano","WW","R","R",-178,339.144578659105,10,2.9,5,1,0,"1","1","0"
20150510,13,"Clay","Juan Monaco","Dusan Lajovic","WLW","R","R",-39,202.699568712153,2,6.3,3,-1,4,"1","0","1"
20150510,14,"Clay","Dominic Thiem","Simone Bolelli","WW","R","R",-8,-38.6564962852999,2,-7.9,1,1,0,"1","1","0"
20150510,15,"Clay","Gilles Simon","Jack Sock","LWW","R","R",-21,47.0645509164294,-8,7.7,-2,1,3,"0","1","1"
20150510,16,"Clay","John Isner","Joao Sousa","WW","R","R",-34,241.607542610866,23,3.9,2,3,0,"1","1","0"
20150510,17,"Clay","Leonardo Mayer","Federico Gaio","WW","R","R",-252,118.563431408922,10,4.8,3,2,0,"1","1","0"
20150510,18,"Clay","Adrian Mannarino","Marsel Ilhan","LL","L","R",-58,158.854428423175,-11,-1.1,-2,-5,0,"0","0","0"
20150510,19,"Clay","Santiago Giraldo","Matteo Donati","WLL","R","R",-216,85.1018759729227,3,7.3,4,-5,-2,"1","0","0"
20150510,20,"Clay","Fabio Fognini","Steve Johnson","WW","R","R",-19,46.9398998627366,-10,2.6,1,3,0,"1","1","0"
20150510,21,"Clay","Grigor Dimitrov","Jerzy Janowicz","WW","R","R",-35,197.902430387214,-12,-0.5,3,1,0,"1","1","0"
20150510,22,"Clay","Kevin Anderson","Florian Mayer","WLW","R","R",-551,74.7266544566294,13,-2.6,1,-2,1,"1","0","1"
20150510,23,"Clay","Philipp Kohlschreiber","Donald Young","WW","R","L",-25,116.024085587999,-5,5.8,2,5,0,"1","1","0"
20150510,24,"Clay","Pablo Cuevas","Paolo Lorenzi","WW","R","R",-70,197.924410946884,-3,-4.1,3,4,0,"1","1","0"
20150510,25,"Clay","Novak Djokovic","Nicolas Almagro","WLW","R","R",-173,499.818336299016,5,-1.8,5,-1,3,"1","0","1"
20150510,26,"Clay","Roberto Bautista Agut","Thomaz Bellucci","WLL","R","L",-49,149.500363109067,-5,-0.300000000000001,5,-5,-2,"1","0","0"
20150510,27,"Clay","Feliciano Lopez","Viktor Troicki","WLL","L","R",-21,27.6637618958491,-5,4.4,1,-2,-3,"1","0","0"
20150510,28,"Clay","Kei Nishikori","Jiri Vesely","WW","R","L",-34,410.06888352744,-20,3.5,1,2,0,"1","1","0"
20150510,29,"Clay","Andy Murray","Jeremy Chardy","WW","R","R",-35,403.455321604374,3,-0.300000000000001,2,3,0,"1","1","0"
20150510,30,"Clay","Jo-Wilfried Tsonga","David Goffin","LWL","R","R",-6,166.486066035561,8,5.6,-4,2,-2,"0","1","0"
20150510,31,"Clay","Guillermo Garcia Lopez","Alexandr Dolgopolov","WW","R","R",-52,-27.7466955002647,8,5.4,2,3,0,"1","1","0"
20150510,32,"Clay","David Ferrer","Richard Gasquet","WW","R","R",-13,96.5189655564482,-8,4.3,2,2,0,"1","1","0"
20150510,33,"Clay","Stan Wawrinka","Juan Monaco","LWW","R","R",-27,154.259604905217,-2,-1,-2,3,4,"0","1","1"
20150510,34,"Clay","Gilles Simon","Dominic Thiem","LL","R","R",-37,162.88903664356,-2,8.7,-1,-2,0,"0","0","0"
20150510,35,"Clay","John Isner","Leonardo Mayer","WW","R","R",-8,175.371134188776,20,2.1,1,2,0,"1","1","0"
20150510,36,"Clay","Rafael Nadal","Marsel Ilhan","WW","L","R",-80,585.92694228511,-6,1,4,6,0,"1","1","0"
20150510,37,"Clay","Tomas Berdych","Matteo Donati","WW","R","R",-277,444.249908034173,11,9.5,4,2,0,"1","1","0"
20150510,38,"Clay","Grigor Dimitrov","Fabio Fognini","LWL","R","R",-20,177.547123955085,13,-4,-1,2,-6,"0","1","0"
20150510,40,"Clay","Roger Federer","Pablo Cuevas","WW","R","R",-22,408.074334085624,5,4.4,1,2,0,"1","1","0"
20150510,41,"Clay","Novak Djokovic","Thomaz Bellucci","LWW","R","L",-67,613.513709865449,0,0.599999999999998,-2,4,3,"0","1","1"
20150510,42,"Clay","Kei Nishikori","Viktor Troicki","WW","R","R",-28,280.172197740339,-15,-3.9,2,3,0,"1","1","0"
20150510,44,"Clay","David Ferrer","Guillermo Garcia Lopez","WW","R","R",-20,234.162135306468,-13,1.2,5,3,0,"1","1","0"
20150510,45,"Clay","Stan Wawrinka","Dominic Thiem","WW","R","R",-40,242.3858233075,-2,8.5,1,2,0,"1","1","0"
20150510,46,"Clay","Rafael Nadal","John Isner","WW","L","R",-10,222.064777590245,-23,-1.1,2,2,0,"1","1","0"
20150510,47,"Clay","Tomas Berdych","Fabio Fognini","WLW","R","R",-26,270.276619409863,18,1.7,3,-3,1,"1","0","1"
20150510,48,"Clay","Roger Federer","Kevin Anderson","WW","R","R",-14,355.363382655141,-18,4.8,3,2,0,"1","1","0"
20150510,49,"Clay","Novak Djokovic","Kei Nishikori","WLW","R","R",-5,265.599375012615,10,2.6,3,-3,5,"1","0","1"
20150510,50,"Clay","David Ferrer","David Goffin","WLW","R","R",-12,237.412145738601,-5,8.7,4,-2,3,"1","0","1"
20150510,51,"Clay","Rafael Nadal","Stan Wawrinka","LL","L","R",-2,160.656759392175,2,-1.2,-1,-4,0,"0","0","0"
20150510,52,"Clay","Roger Federer","Tomas Berdych","WW","R","R",-3,133.5879941136,-11,4.1,3,3,0,"1","1","0"
20150510,53,"Clay","Novak Djokovic","David Ferrer","WW","R","R",-7,312.547217190848,13,-5.2,2,2,0,"1","1","0"
20150510,54,"Clay","Roger Federer","Stan Wawrinka","WW","R","R",-7,215.421737897805,2,3.6,2,4,0,"1","1","0"
20150510,55,"Clay","Novak Djokovic","Roger Federer","WW","R","R",-1,141.903262900818,3,-5.8,2,3,0,"1","1","0"
20150517,1,"Clay","Lukas Rosol","Yen Hsun Lu","LWW","R","R",-24,-25.7035212994901,13,-1.9,-5,1,2,"0","1","1"
20150517,2,"Clay","Federico Delbonis","Teymuraz Gabashvili","WW","L","R",-2,39.8452570290651,8,-5.3,3,2,0,"1","1","0"
20150517,3,"Clay","Andreas Haider Maurer","Andrey Kuznetsov","LL","R","R",-76,39.5216625052885,7,3.9,-4,-2,0,"0","0","0"
20150517,4,"Clay","Adrian Mannarino","Carlos Berlocq","LWW","L","R",-70,-39.3450150597955,-3,-5.4,-2,5,2,"0","1","1"
20150517,5,"Clay","Damir Dzumhur","Jurgen Melzer","LL","R","L",-17,-72.1310987271138,-8,-11,-4,-3,0,"0","0","0"
20150517,6,"Clay","Joao Sousa","Joao Souza","WW","R","R",-30,76.4160568053469,-8,-0.799999999999997,2,3,0,"1","1","0"
20150517,7,"Clay","Marcos Baghdatis","Thomaz Bellucci","WLL","R","L",-2,-9.15768589164122,-5,2.6,1,-3,-3,"1","0","0"
20150517,8,"Clay","Denis Istomin","Janko Tipsarevic","WW","R","R",-408,-59.1991752208996,5,-2.3,6,4,0,"1","1","0"
20150517,9,"Clay","Albert Ramos","Marinko Matosevic","WW","L","R",-37,-18.0228325155961,-6,-2.4,1,4,0,"1","1","0"
20150517,10,"Clay","Mikhail Youzhny","Jan Lennard Struff","WW","R","R",-28,122.995725261023,-10,7.8,1,1,0,"1","1","0"
20150517,11,"Clay","Santiago Giraldo","Ricardas Berankis","WLW","R","R",-25,44.4687862767507,13,2.5,3,-1,3,"1","0","1"
20150517,12,"Clay","Jarkko Nieminen","Andrey Rublev","LWL","L","R",-143,69.9383443994025,-3,16.3,-3,1,-1,"0","1","0"
20150517,13,"Clay","Stan Wawrinka","Lukas Rosol","WLW","R","R",-31,280.832278527304,-10,0.300000000000001,2,-3,3,"1","0","1"
20150517,14,"Clay","Federico Delbonis","Andrey Kuznetsov","WW","L","R",-50,54.7459827604976,10,0.400000000000002,3,2,0,"1","1","0"
20150517,15,"Clay","Adrian Mannarino","Pablo Andujar","WLL","L","R",-10,-27.8217671908997,0,-2.5,3,-1,-4,"1","0","0"
20150517,16,"Clay","Joao Sousa","Jurgen Melzer","WW","R","L",-54,-21.9801553889297,2,-7.8,2,2,0,"1","1","0"
20150517,17,"Clay","Thomaz Bellucci","Denis Istomin","WW","L","R",-6,37.8144409516076,3,-1.3,2,2,0,"1","1","0"
20150517,18,"Clay","Benjamin Becker","Albert Ramos","LL","R","L",-18,-6.75061637974591,-10,6.6,-1,-4,0,"0","0","0"
20150517,19,"Clay","Santiago Giraldo","Mikhail Youzhny","WW","R","R",-3,-35.5242471397453,5,-5.4,2,2,0,"1","1","0"
20150517,20,"Clay","Marin Cilic","Andrey Rublev","LWW","R","R",-219,298.242265726765,10,9.1,-2,1,5,"0","1","1"
20150517,21,"Clay","Stan Wawrinka","Federico Delbonis","WLL","R","L",-65,310.257199414939,-10,5.5,1,-2,-2,"1","0","0"
20150517,22,"Clay","Pablo Andujar","Joao Sousa","LWL","R","R",-9,50.3762325660261,-5,3.2,-2,4,-1,"0","1","0"
20150517,23,"Clay","Thomaz Bellucci","Albert Ramos","WLW","L","L",-3,71.3946233410018,0,0,6,-5,3,"1","0","1"
20150517,24,"Clay","Marin Cilic","Santiago Giraldo","LL","R","R",-57,233.008621925772,10,-0.799999999999997,-2,-3,0,"0","0","0"
20150517,25,"Clay","Joao Sousa","Federico Delbonis","WLW","R","L",-24,-10.7948862871858,-8,1.5,3,-4,2,"1","0","1"
20150517,26,"Clay","Thomaz Bellucci","Santiago Giraldo","WW","L","R",-7,45.1616018767065,0,-0.0999999999999979,3,2,0,"1","1","0"
20150517,27,"Clay","Joao Sousa","Thomaz Bellucci","LL","R","L",-10,-70.881820931749,-3,-1.2,-1,-2,0,"0","0","0"
20150517,1,"Clay","James Duckworth","Frances Tiafoe","LWW","R","R",-203,12.8208625190821,-5,6,-1,2,4,"0","1","1"
20150517,2,"Clay","Borna Coric","Sam Groth","WW","R","R",-20,65.0688809241274,-5,-9,2,3,0,"1","1","0"
20150517,4,"Clay","Tim Smyczek","Lucas Pouille","LL","R","R",-19,13.2913906185524,-10,6.1,-3,-6,0,"0","0","0"
20150517,5,"Clay","Sam Querrey","Ruben Bemelmans","WW","R","L",-57,201.055314216983,15,0.300000000000001,4,3,0,"1","1","0"
20150517,6,"Clay","Juan Monaco","Benoit Paire","WW","R","R",-37,154.405248422407,-11,5.1,2,4,0,"1","1","0"
